step,name,value
109,train/reward_ext_mean,0.0
109,train/reward_train_mean,0.0
109,train/reward_ride_mean,0.0
110,train/loss,0.002687238622456789
110,train/q_mean,0.017920702695846558
110,train/target_mean,0.05574905872344971
110,train/reward_ext_mean,0.0
110,train/reward_train_mean,0.0
110,train/reward_ride_mean,0.0
111,train/loss,0.001631026854738593
111,train/q_mean,0.04539668560028076
111,train/target_mean,0.06951672583818436
111,train/reward_ext_mean,0.0
111,train/reward_train_mean,0.0
111,train/reward_ride_mean,0.0
112,train/loss,0.0012640717905014753
112,train/q_mean,0.0276381466537714
112,train/target_mean,0.05157565698027611
112,train/reward_ext_mean,0.0
112,train/reward_train_mean,0.0
112,train/reward_ride_mean,0.0
113,train/loss,0.002794689266011119
113,train/q_mean,0.03286248818039894
113,train/target_mean,0.08410537987947464
113,train/reward_ext_mean,0.0
113,train/reward_train_mean,0.0
113,train/reward_ride_mean,0.0
114,train/loss,0.001738772145472467
114,train/q_mean,0.04148910194635391
114,train/target_mean,0.05939905345439911
114,train/reward_ext_mean,0.0
114,train/reward_train_mean,0.0
114,train/reward_ride_mean,0.0
115,train/loss,0.0015586469089612365
115,train/q_mean,0.03001406602561474
115,train/target_mean,0.05817420780658722
115,train/reward_ext_mean,0.0
115,train/reward_train_mean,0.0
115,train/reward_ride_mean,0.0
116,train/loss,0.0009583026985637844
116,train/q_mean,0.03668501600623131
116,train/target_mean,0.05834169685840607
116,train/reward_ext_mean,0.0
116,train/reward_train_mean,0.0
116,train/reward_ride_mean,0.0
117,train/loss,0.0018145027570426464
117,train/q_mean,0.04537319391965866
117,train/target_mean,0.07877902686595917
117,train/reward_ext_mean,0.0
117,train/reward_train_mean,0.0
117,train/reward_ride_mean,0.0
118,train/loss,0.0018204482039436698
118,train/q_mean,0.03984423354268074
118,train/target_mean,0.07926850020885468
118,train/reward_ext_mean,0.0
118,train/reward_train_mean,0.0
118,train/reward_ride_mean,0.0
119,train/loss,0.0019437752198427916
119,train/q_mean,0.04845219478011131
119,train/target_mean,0.0802605003118515
119,train/reward_ext_mean,0.0
119,train/reward_train_mean,0.0
119,train/reward_ride_mean,0.0
120,train/loss,0.0017731180414557457
120,train/q_mean,0.034638211131095886
120,train/target_mean,0.06920251250267029
120,train/reward_ext_mean,0.0
120,train/reward_train_mean,0.0
120,train/reward_ride_mean,0.0
121,train/loss,0.0018290567677468061
121,train/q_mean,0.026212122291326523
121,train/target_mean,0.04585014283657074
121,train/reward_ext_mean,0.0
121,train/reward_train_mean,0.0
121,train/reward_ride_mean,0.0
122,train/loss,0.0007559691439382732
122,train/q_mean,0.02843378111720085
122,train/target_mean,0.03274499997496605
122,train/reward_ext_mean,0.0
122,train/reward_train_mean,0.0
122,train/reward_ride_mean,0.0
123,train/loss,0.0015251572476699948
123,train/q_mean,0.05548958480358124
123,train/target_mean,0.040711745619773865
123,train/reward_ext_mean,0.0
123,train/reward_train_mean,0.0
123,train/reward_ride_mean,0.0
124,train/loss,0.0027617369778454304
124,train/q_mean,0.042500078678131104
